3020/ و,700000,91150
أحد,520000,50000
أحد,50000,31250
أحد,1008750,134500
أحد,774844,62500
أحد,200000,62500
أخرى,225000,62500
أخرى,225000,62500
أخرى,207000,57500
أخرى,207000,57500
أخرى,225000,62500
أخرى,225000,62500
أخرى,500000,57329
اشبيليا,2204650,36400
اشبيليا,596470,44000
اشبيليا,1260000,63000
اشبيليا,1200000,62500
اشبيليا,1250000,62500
اشبيليا,1000000,62500
اشبيليا,1080000,45000
اشبيليا,2448000,144000
اشبيليا,620000,35200
اشبيليا,7195339,43750
اشبيليا,1600241,45000
اشبيليا,1281000,50000
اشبيليا,764932,25000
اشبيليا,1345212,50000
اشبيليا,1395391,45000
اشبيليا,700000,43950
اشبيليا,1867108,40000
اشبيليا,1200000,70000
اشبيليا,650000,25000
الازدهار,975000,33750
الازدهار,1100000,33600
الاندلس,1640000,75000
الاندلس,990000,45000
الاندلس,410000,21945
الاندلس,1260000,62500
الاندلس,1135000,31125
الاندلس,845500,45000
الاندلس,845500,45000
الاندلس,916750,48750
الاندلس,916750,48750
البديعة,750000,65000
البديعة,900000,37500
البديعة,1130735,50000
البديعة,704686,34160
البديعة,250000,25900
البديعة,200000,40300
البديعة,200000,40300
البديعة,1200000,31250
البديعة,460000,42000
البديعة,1112719,50000
البديعة,840000,75000
البديعة,30000,40000
البديعة,305000,30000
البديعة,10000,14617
البرية,100000,42000
البرية,100000,35250
البرية,200000,63000
البرية,170000,45000
البيان,1320000,36800
البيان,450000,30000
البيان,450000,30000
البيان,522000,36000
البيان,522000,36000
البيان,522000,36000
البيان,600000,39000
البيان,756000,56000
البيان,150000,36000
البيان,150000,36000
البيان,565000,40142
البيان,540000,36000
البيان,554400,36000
البيان,554400,36000
البيان,554400,36000
البيان,554400,36000
البيان,1357842,45000
البيان,742500,45000
البيان,720000,52500
البيان,629280,45696
البيان,400000,89100
البيان,400000,36457
البيان,558000,36000
البيان,1135200,103200
البيان,500000,75000
البيان,30000,77502
التعاون,1587567,32500
التعاون,1586769,32500
التعاون,1200000,37500
التعاون,2000000,31250
التعاون,2190000,31250
التعاون,2000000,65000
التعاون,1600000,37500
التعاون,1300000,32250
التعاون,1300000,32250
التعاون,2900000,43750
الجبس,150000,39129
الجرادية,128500,10650
الجرادية,20000,14062
الجرادية,600000,62500
الجرادية,50000,12750
الجزيرة,600000,48400
الجنادرية,700000,50000
الجنادرية,560000,40000
الجنادرية,480000,31250
الجنادرية,1023018,45894
الجنادرية,2093242,98000
الجنادرية,1230210,32100
الجنادرية,1273748,36113
الجنادرية,340606,37205
الجنادرية,100000,39520
الجنادرية,500000,56000
الجنادرية,523810,36000
الجنادرية,415000,28038
الجنادرية,100000,45700
الجنادرية,100000,45700
الجنادرية,100000,45684
الجنادرية,100000,27640
الحائر,40000,75600
الحائر,40000,75600
الحائر,29825,66000
الحائر,31500,75600
الحائر,32760,75600
الحائر,85000,46000
الحائر,18400,50600
الحائر,44000,117600
الحائر,44000,112000
الحائر,600000,60219
الحائر,100000,38000
الحائر,45000,22500
الحائر,20000,25600
الحائر,389919,37500
الحائر,100000,84800
الحائر,80000,46530
الحائر,50000,25422
الحائر,531676,40900
