أحد,780000,31250
أحد,300000,45000
أحد,80000,37500
أحد,414000,60000
اشبيليا,100000,33750
اشبيليا,1160000,42000
اشبيليا,2000000,87500
اشبيليا,1396539,44472
اشبيليا,1393404,32500
اشبيليا,2008145,68750
اشبيليا,200000,60000
اشبيليا,1335000,52500
اشبيليا,1830384,52500
اشبيليا,3546000,80550
اشبيليا,1500000,42000
اشبيليا,1822750,40200
الازدهار,1100000,31250
الازدهار,3100000,70000
الازدهار,3100000,70000
الازدهار,7500000,150000
الازدهار,50000,62500
الازدهار,262500,62500
الامانة,1650000,54000
الامانة,2604000,84000
الامانة,2515457,44800
الامانة,796875,31250
الامانة,620000,40000
الامانة,1000000,51000
الاندلس,1620000,31250
الاندلس,1012500,42188
الاندلس,337500,14063
الاندلس,1000000,75000
الاندلس,1000000,37500
الاندلس,1146112,39000
الاندلس,483000,39000
الاندلس,1200000,35000
البديعة,1150000,57500
البديعة,900000,60000
البديعة,466725,26670
البديعة,469350,26820
البديعة,600000,50000
البديعة,500000,57500
البديعة,700000,50400
البديعة,380000,40000
البديعة,90000,13524
البرية,300000,45000
البرية,100000,45000
البرية,350000,54990
البطحاء,230000,14400
البيان,693750,37500
البيان,550000,31156
البيان,100000,49000
البيان,400000,40500
التعاون,1440000,36300
التعاون,1099059,35991
التعاون,1850000,62500
التعاون,1406250,31250
الجرادية,100000,14900
الجزيرة,764226,48400
الجزيرة,300000,48400
الجزيرة,300000,48400
الجزيرة,300000,48400
الجزيرة,300000,48400
الجنادرية,1093750,62500
الجنادرية,886500,59190
الجنادرية,203738,98000
الجنادرية,400000,77474
الجنادرية,888734,30000
الجنادرية,824127,60000
الجنادرية,1000000,60000
الجنادرية,1586642,42000
الجنادرية,900000,44550
الجنادرية,255000,40000
الجنادرية,1100000,40000
الجنادرية,696234,56539
الجنادرية,356250,37500
الجنادرية,393750,37500
الجنادرية,393750,37500
الجنادرية,393750,37500
الجنادرية,393750,37500
الجنادرية,393750,37500
الجنادرية,393750,37500
الجنادرية,393750,37500
الجنادرية,393750,37500
الجنادرية,326087,37500
الجنادرية,393750,37500
الجنادرية,393750,37500
الجنادرية,393750,37500
الجنادرية,393750,37500
الجنادرية,393750,37500
الجنادرية,393750,37500
الجنادرية,393750,37500
الجنادرية,393750,37500
الجنادرية,393750,37500
الجنادرية,393750,37500
الجنادرية,393750,37500
الجنادرية,342750,37500
الجنادرية,342750,37500
الجنادرية,342750,37500
الجنادرية,300000,37500
الجنادرية,326087,37500
الجنادرية,356250,37500
الجنادرية,356250,37500
الجنادرية,393750,37500
الجنادرية,393750,37500
الجنادرية,393750,37500
الجنادرية,393750,37500
الجنادرية,393750,37500
الجنادرية,100000,27169
الجنادرية,300000,29427
الجنادرية,305500,23494
الجنادرية,297700,22842
الجنادرية,300000,29396
الجنادرية,440220,29348
الجنادرية,100000,29304
الجنادرية,100000,29273
الجنادرية,395186,29273
الجنادرية,100000,29242
الجنادرية,394767,29242
الجنادرية,100000,29212
الجنادرية,100000,29181
الجنادرية,100000,29150
الجنادرية,166151,29255
الجنادرية,300000,30505
الجنادرية,200000,75732
الجنادرية,23091250,35525000
الحائر,29198,56000
الحائر,200000,117600
الحائر,200000,112000
الحائر,1000000,35635
الحائر,20000,45000
الحائر,100000,22565
الحزم,1220000,30000
الحزم,1785000,37500
الحزم,1110000,33750
الحزم,499500,37000
الحزم,950000,64800
الحزم,1063750,57500
الحزم,1391333,36000
الحزم,1150000,37500
الحزم,100000,31250
الحزم,652800,38400
الحزم,544000,35108
الحمراء,2800000,72125
الحمراء,1700000,52500
الحمراء,1300000,50000
الحمراء,969500,37500
الحمراء,812000,60000
الحمراء,2650000,56440
الحمراء,4000000,116100
الخالدية,400000,63375
الخالدية,220000,37500
الخالدية,70000,15000
الخليج,1155000,70000
الخليج,1348200,36000
الخليج,2057070,81000
الخليج,2071916,50000
الخليج,1000000,50000
الخليج,2000000,97500
الخليج,1000000,40000
الخليج,1850000,33750
الخليج,1000000,33750
الخليج,1656000,72000
الخليج,1794000,78000
الخليج,799684,70200
الخليج,850000,39000
الخير,1300000,90000
الخير,700000,84000
الخير,835000,84000
الخير,800000,80000
الخير,730000,40000
الخير,1080000,80000
الخير,1100000,93400
الخير,900000,80000
الخير,840000,84000
الخير,1200000,90720
الخير,750000,71995
الخير,700000,80000
الخير,700000,80000
الخير,510000,43750
الخير,1380952,159960
الخير,1020000,87500
الخير,510000,45500
الخير,1300000,164693
الخير,1000000,81250
الخير,1000000,81250
الخير,1000000,81250
الخير,560000,45500
الخير,300000,30000
الخير,530000,43750
الخير,1050000,87500
الخير,750000,75000
الخير,450000,37500
الخير,750000,75000
الخير,900000,75000
الخير,220000,36000
الخير,850000,72000
الخير,500000,43750
الخير,500000,38786
الخير,1250000,91000
الخير,1250000,91000
الخير,900000,87500
الخير,1065000,84000
الخير,1065000,84000
الخير,540000,42000
الخير,1072500,93814
الخير,1250000,93814
الخير,950000,91000
الخير,730000,69755
الخير,570000,43750
الخير,500000,43750
الخير,450000,45325
الخير,850000,87500
الخير,900000,93750
الخير,550000,52500
الخير,900000,87500
الخير,900000,87500
الخير,1000000,101852
الخير,400000,33636
الخير,900000,87500
الخير,1075000,83210
الخير,800000,87500
الخير,900000,87500
الخير,1000000,87500
الخير,1000000,87500
الخير,1000000,87500
الخير,900000,87500
الخير,200000,52500
الخير,800000,87500
الخير,965000,87500
الخير,700000,69425
الخير,500000,43750
الخير,500000,43750
الخير,450000,42000
الخير,450000,42000
الخير,200000,37065
الخير,520000,41990
الخير,510000,47625
الخير,500000,47625
الخير,950000,97500
الخير,900000,95730
الخير,540000,45000
الخير,650000,65625
الخير,500000,47250
الخير,970000,91000
الخير,435000,45500
الخير,900000,90000
الخير,600000,48750
الخير,950000,87500
الخير,950000,87500
الخير,950000,87500
الخير,95000,87500
الخير,1440000,155517
الخير,1750000,175000
الخير,700000,75000
الخير,700000,75000
الخير,227000,32500
الخير,360000,37500
الخير,370000,36000
الخير,362000,36000
الخير,355000,36000
الخير,355000,36000
الخير,335000,37500
الخير,350000,36249
الخير,335000,36250
الخير,355000,35525
الخير,500000,71050
الخير,300000,35525
الخير,300000,35525
الخير,341000,39150
الخير,341000,39150
الخير,690000,71050
الخير,500000,78750
الخير,570000,78750
الخير,315000,38750
الخير,307000,40300
الخير,550000,80850
الخير,670000,77673
الخير,300000,40425
الخير,335000,36000
الخير,410000,40500
الخير,565000,75000
الخير,565000,75000
الخير,320000,37500
الخير,320000,37500
الخير,680000,78399
الخير,355000,40500
الخير,355000,40500
الخير,300000,71200
الخير,600000,77500
الخير,675000,100876
الخير,675000,102048
الخير,342850,40500
الخير,355000,40500
الخير,610000,72800
الخير,500000,60000
الخير,552000,73600
الخير,480000,80000
الخير,550000,79499
الخير,330000,39000
الخير,550000,79500
الخير,360000,40500
الخير,360000,39000
الخير,150000,40625
الخير,3130000,452600
الخير,450000,71939
الخير,410000,74400
الخير,500000,75000
الخير,500000,75000
الخير,500000,79500
الخير,500000,98235
الخير,500000,98743
الخير,500000,75000
الخير,500000,75000
